 .25           1.69888E-04   4.485608E-02               -.0405068      8.787048E-04               -7.001143E-03                7.413095E-02                1.79104E-04   4.360824E-02               -.0792364      8.762667E-04               -.007828       .112543 
 .4            1.82976E-04   .045205      -.044          7.43067E-04  -4.19567E-03   .0594         1.92192E-04   4.395712E-02               -.0827292      7.407048E-04               -5.192048E-03                .1015 
 .6            7.9744E-05    .0474622     -.0441324      1.067924E-03               -7.26924E-03   .06214        .0000928      .0463936     -.089142       1.05229E-03  -7.91786E-03   .10548 
 .8           -1.7436E-04    .0522551     -.0519755      1.014457E-03               -4.27357E-03   .06967       -1.96187E-04   5.223687E-02               -.110501       .0009836     -.004701       .11146 
 .85          -2.64387E-04   .0532434     -.055074       9.718667E-04               -3.17967E-03   .0751        -2.46613E-04   5.292213E-02               -.11614        9.614476E-04               -3.886476E-03                .11632 
 .9           -.0003144      .054723      -.0571075      9.63276E-04  -2.360762E-03                .08553       -.0002582      .054092      -.121537       9.73219E-04  -3.34619E-03   .12619 
 .95          -6.88415E-04   .0644308     -.0394704      9.5501E-04   -.0013321      .1092        -5.95822E-04   .0637216     -.108322       9.117524E-04               -1.37052E-03   .14626 
 1.05         -6.41692E-04   .0631038     -.0187087      8.77422E-04   4.37778E-05   .15209       -5.43011E-04   .0623871     -.0853395      8.73093E-04  -4.85933E-04   .19096 
