 10 
 110           373 
 131           373 
 120           365 
 120           387 
 116           384 
 125           384 
 110           374 
 131           374 
 121           365 
 121           387 
 116           385 
 125           385 
 170           424 
 173           427 
 70            424 
 67            427 
 70            324 
 67            321 
 170           324 
 173           321 
